,Uid,InSLR2050
1752,-159.55274_22.22330,True
1753,-159.49960_22.20293,True
1754,-159.49980_22.20293,True
1755,-159.32057_22.06968,True
1756,-159.32077_22.06968,True
1757,-159.30438_22.14485,True
1758,-159.30458_22.14485,True
1759,-159.32014_22.06447,True
1760,-159.32034_22.06447,True
1761,-159.55243_22.22334,True
1762,-159.55263_22.22334,True
1763,-159.31651_22.08280,True
1764,-159.31671_22.08280,True
1765,-159.54832_22.22101,True
1766,-159.54852_22.22101,True
1767,-159.31756_22.06977,True
1768,-159.31776_22.06977,True
1769,-159.50034_22.20222,True
1770,-159.50054_22.20222,True
1771,-159.32138_22.06573,True
1772,-159.32158_22.06573,True
1773,-159.49515_22.21238,True
1774,-159.49535_22.21238,True
1775,-159.31843_22.07466,True
1776,-159.31863_22.07466,True
1777,-159.31777_22.06970,True
1778,-159.31797_22.06970,True
1779,-159.49533_22.21104,True
1780,-159.49553_22.21104,True
1781,-159.30966_22.16248,True
1782,-159.30986_22.16248,True
1783,-159.33229_22.19247,True
1784,-159.33249_22.19247,True
1785,-159.42941_22.21400,True
1786,-159.42961_22.21400,True
1787,-159.31961_22.07650,True
1788,-159.31981_22.07650,True
1789,-159.50001_22.19975,True
1790,-159.50021_22.19975,True
1791,-159.31993_22.08527,True
1792,-159.31088_22.16033,True
1793,-159.31108_22.16033,True
1794,-159.31414_22.14725,True
1795,-159.31434_22.14725,True
1796,-159.31954_22.06287,True
1797,-159.31974_22.06287,True
1798,-159.55490_22.22386,True
1799,-159.55510_22.22386,True
1800,-159.32189_22.07607,True
1801,-159.32209_22.07607,True
1802,-159.55601_22.19451,True
1803,-159.55621_22.19451,True
1804,-159.54516_22.21909,True
1805,-159.54536_22.21909,True
1806,-159.55030_22.22323,True
1807,-159.55050_22.22323,True
1808,-159.54593_22.22298,True
1809,-159.54613_22.22298,True
1810,-159.54603_22.22308,True
1811,-159.30844_22.15923,True
1812,-159.30854_22.15933,True
1813,-159.33348_22.05278,True
1814,-159.33368_22.05278,True
1815,-159.33358_22.05288,True
1816,-159.31448_22.14475,True
1817,-159.31468_22.14475,True
1818,-159.31458_22.14485,True
1819,-159.50609_22.20033,True
1820,-159.50629_22.20033,True
1821,-159.50619_22.20043,True
1822,-159.53986_22.21174,True
1823,-159.54006_22.21174,True
1824,-159.53996_22.21184,True
1825,-159.31484_22.07967,True
1826,-159.31504_22.07967,True
1827,-159.31494_22.07977,True
1828,-159.31910_22.07473,True
1829,-159.31930_22.07473,True
1830,-159.31920_22.07483,True
1831,-159.31920_22.07463,True
1832,-159.33662_22.05636,True
1833,-159.33682_22.05636,True
1834,-159.33672_22.05646,True
1835,-159.33672_22.05626,True
1836,-159.31375_22.14565,True
1837,-159.31395_22.14565,True
1838,-159.31385_22.14575,True
1839,-159.31385_22.14555,True
1840,-159.38529_22.06587,True
1841,-159.38549_22.06587,True
1842,-159.38539_22.06597,True
1843,-159.38539_22.06577,True
1844,-159.31396_22.14378,True
1845,-159.31416_22.14378,True
1846,-159.31406_22.14388,True
1847,-159.31406_22.14368,True
1848,-159.49205_22.20482,True
1849,-159.49225_22.20482,True
1850,-159.49215_22.20492,True
1851,-159.49215_22.20472,True
1852,-159.49205_22.20492,True
1853,-159.43368_22.21036,True
1854,-159.43474_22.21201,True
1855,-159.43466_22.21222,True
1856,-159.43457_22.21230,True
1857,-159.43319_22.21167,True
1858,-159.43306_22.21157,True
1859,-159.43359_22.21041,True
1860,-159.43274_22.21124,True
1861,-159.43243_22.21167,True
1862,-159.43224_22.21166,True
1863,-159.72179_21.97352,True
1864,-159.72223_21.97407,True
1865,-159.69724_21.96193,True
1866,-159.72198_21.97147,True
1867,-159.67200_21.96375,True
1868,-159.72064_21.96993,True
1869,-159.72023_21.97163,True
1870,-159.71762_21.97403,True
1871,-159.72078_21.97293,True
1872,-159.71814_21.97122,True
1873,-159.72011_21.97304,True
1874,-159.71886_21.97352,True
1875,-159.71560_21.96853,True
1876,-159.70858_21.96273,True
1877,-159.70275_21.96432,True
1878,-159.70350_21.96543,True
1879,-159.70479_21.96613,True
1880,-159.70975_21.96523,True
1881,-159.70710_21.96424,True
1882,-159.70961_21.96591,True
1883,-159.71316_21.96750,True
1884,-159.71290_21.97114,True
1885,-159.70435_21.96105,True
1886,-159.70381_21.96284,True
1887,-159.70535_21.96318,True
1888,-159.70661_21.96261,True
1889,-159.70494_21.96378,True
1890,-159.71137_21.96656,True
1891,-159.65988_21.96372,True
1892,-159.66848_21.95420,True
1893,-159.50299_21.89127,True
1894,-159.36468_21.94992,True
1895,-159.59202_21.90737,True
1896,-159.33765_22.04776,True
1897,-159.72647_21.97268,True
1898,-159.72606_21.97265,True
1899,-159.71604_21.96934,True
1900,-159.72371_21.97278,True
1901,-159.72529_21.97335,True
1902,-159.72141_21.97430,True
1903,-159.72566_21.97264,True
1904,-159.72500_21.97196,True
1905,-159.69396_21.96167,True
1906,-159.69751_21.96055,True
1907,-159.67280_21.96372,True
1908,-159.72208_21.97059,True
1909,-159.72210_21.97241,True
1910,-159.72135_21.97013,True
1911,-159.72184_21.96995,True
1912,-159.71902_21.96966,True
1913,-159.72099_21.97306,True
1914,-159.71703_21.97278,True
1915,-159.71388_21.96736,True
1916,-159.70893_21.96316,True
1917,-159.70931_21.96403,True
1918,-159.69832_21.96204,True
1919,-159.70313_21.96470,True
1920,-159.70486_21.96507,True
1921,-159.70774_21.96392,True
1922,-159.70778_21.96653,True
1923,-159.70695_21.96504,True
1924,-159.71021_21.96630,True
1925,-159.70468_21.96153,True
1926,-159.70377_21.96132,True
1927,-159.70589_21.96353,True
1928,-159.70763_21.96228,True
1929,-159.71158_21.96712,True
1930,-159.71142_21.96702,True
1931,-159.34791_21.95821,True
1932,-159.72349_21.97307,True
1933,-159.72387_21.97312,True
1934,-159.72275_21.97459,True
1935,-159.72190_21.97585,True
1936,-159.72126_21.97420,True
1937,-159.72241_21.97375,True
1938,-159.72607_21.97178,True
1939,-159.72084_21.97195,True
1940,-159.72028_21.97087,True
1941,-159.72163_21.97306,True
1942,-159.71689_21.97269,True
1943,-159.69943_21.96192,True
1944,-159.70450_21.96594,True
1945,-159.71005_21.96543,True
1946,-159.70797_21.96440,True
1947,-159.70826_21.96558,True
1948,-159.70756_21.96544,True
1949,-159.71002_21.96618,True
1950,-159.71030_21.96592,True
1951,-159.71535_21.96893,True
1952,-159.71396_21.96804,True
1953,-159.70278_21.96214,True
1954,-159.70562_21.96335,True
1955,-159.71278_21.96749,True
1956,-159.58519_21.91358,True
1957,-159.66076_21.96185,True
1958,-159.72145_21.97406,True
1959,-159.72509_21.97179,True
1960,-159.69604_21.96199,True
1961,-159.69586_21.96197,True
1962,-159.72281_21.97106,True
1963,-159.72161_21.97145,True
1964,-159.71975_21.97108,True
1965,-159.71813_21.97081,True
1966,-159.71846_21.97405,True
1967,-159.71521_21.96828,True
1968,-159.70125_21.96180,True
1969,-159.70282_21.96512,True
1970,-159.70383_21.96471,True
1971,-159.70394_21.96554,True
1972,-159.70511_21.96543,True
1973,-159.70743_21.96404,True
1974,-159.70752_21.96492,True
1975,-159.70724_21.96606,True
1976,-159.71351_21.97113,True
1977,-159.71453_21.97249,True
1978,-159.70431_21.96326,True
1979,-159.70500_21.96359,True
1980,-159.70797_21.96235,True
1981,-159.71181_21.96656,True
1982,-159.71181_21.96685,True
1983,-159.65651_21.96753,True
1984,-159.66102_21.96097,True
1985,-159.66734_21.95402,True
1986,-159.47158_21.87967,True
1987,-159.48490_21.88375,True
1988,-159.48324_21.88290,True
1989,-159.34800_21.95865,True
1990,-159.33629_22.04731,True
1991,-159.35410_21.95889,True
1992,-159.36484_21.95242,True
1993,-159.35325_21.96236,True
1994,-159.72315_21.97352,True
1995,-159.58790_21.91434,True
1996,-159.57048_21.91939,True
1997,-159.71105_21.96610,True
1998,-159.71548_21.96979,True
1999,-159.71352_21.97161,True
2000,-159.70744_21.96301,True
2001,-159.70706_21.96256,True
2002,-159.66045_21.96126,True
2003,-159.64819_21.93831,True
2004,-159.47257_21.88009,True
2005,-159.33825_22.04814,True
2006,-159.33922_22.04799,True
2007,-159.36340_21.95150,True
2008,-159.35254_21.98986,True
2009,-159.33823_22.04777,True
2010,-159.72172_21.97370,True
2011,-159.69569_21.96195,True
2012,-159.72187_21.97086,True
2013,-159.72118_21.97201,True
2014,-159.71847_21.97039,True
2015,-159.71982_21.96958,True
2016,-159.72254_21.97001,True
2017,-159.71776_21.97414,True
2018,-159.71919_21.97190,True
2019,-159.71792_21.97108,True
2020,-159.71893_21.97226,True
2021,-159.71989_21.97450,True
2022,-159.69895_21.96232,True
2023,-159.70185_21.96432,True
2024,-159.70458_21.96548,True
2025,-159.70474_21.96563,True
2026,-159.70851_21.96523,True
2027,-159.70738_21.96449,True
2028,-159.70658_21.96490,True
2029,-159.71450_21.97047,True
2030,-159.71355_21.96777,True
2031,-159.71434_21.97201,True
2032,-159.70353_21.96276,True
2033,-159.70685_21.96177,True
2034,-159.71244_21.96772,True
2035,-159.58316_21.91831,True
2036,-159.33827_22.04834,True
2037,-159.71958_21.97078,True
2038,-159.72383_21.97263,True
2039,-159.72410_21.97281,True
2040,-159.72427_21.97337,True
2041,-159.72140_21.97567,True
2042,-159.72163_21.97563,True
2043,-159.72199_21.97368,True
2044,-159.72186_21.97460,True
2045,-159.72175_21.97410,True
2046,-159.72458_21.97258,True
2047,-159.72459_21.97220,True
2048,-159.69439_21.96182,True
2049,-159.68277_21.95928,True
2050,-159.70319_21.96407,True
2051,-159.72187_21.97394,True
2052,-159.67226_21.96305,True
2053,-159.67242_21.96316,True
2054,-159.72255_21.97183,True
2055,-159.72286_21.97004,True
2056,-159.72230_21.97113,True
2057,-159.71752_21.97340,True
2058,-159.71898_21.97135,True
2059,-159.71856_21.97149,True
2060,-159.72033_21.97318,True
2061,-159.70797_21.96314,True
2062,-159.70850_21.96248,True
2063,-159.70114_21.96223,True
2064,-159.70293_21.96390,True
2065,-159.70743_21.96371,True
2066,-159.70856_21.96479,True
2067,-159.70784_21.96480,True
2068,-159.70689_21.96450,True
2069,-159.72236_21.97455,True
2070,-159.72264_21.97474,True
2071,-159.72065_21.97523,True
2072,-159.72334_21.97235,True
2073,-159.72202_21.97323,True
2074,-159.72423_21.97239,True
2075,-159.69716_21.96216,True
2076,-159.69634_21.96210,True
2077,-159.69449_21.96163,True
2078,-159.72038_21.97143,True
2079,-159.72235_21.97023,True
2080,-159.71819_21.97436,True
2081,-159.71968_21.97397,True
2082,-159.72120_21.97279,True
2083,-159.71960_21.97431,True
2084,-159.70973_21.96430,True
2085,-159.70769_21.96338,True
2086,-159.69937_21.96232,True
2087,-159.70494_21.96623,True
2088,-159.70827_21.96426,True
2089,-159.70883_21.96497,True
2090,-159.70748_21.96573,True
2091,-159.71388_21.97190,True
2092,-159.70464_21.96104,True
2093,-159.70399_21.96137,True
2094,-159.70405_21.96309,True
2095,-159.70399_21.96368,True
2096,-159.70470_21.96352,True
2097,-159.70604_21.96228,True
2098,-159.70735_21.96212,True
2099,-159.71224_21.96686,True
2100,-159.58034_21.91840,True
2101,-159.65612_21.96567,True
2102,-159.65638_21.96580,True
2103,-159.65719_21.96841,True
2104,-159.58554_21.91060,True
2105,-159.49073_21.88607,True
2106,-159.36682_21.95285,True
2107,-159.34794_21.95807,True
2108,-159.66055_21.96176,True
2109,-159.66697_21.95309,True
2110,-159.66753_21.95377,True
2111,-159.65740_21.96525,True
2112,-159.57422_21.91883,True
2113,-159.47280_21.88026,True
2114,-159.58749_21.91460,True
2115,-159.67238_21.96259,True
2116,-159.71980_21.97011,True
2117,-159.71945_21.97005,True
2118,-159.65711_21.96550,True
2119,-159.72228_21.97161,True
2120,-159.71685_21.97302,True
2121,-159.70022_21.96273,True
2122,-159.70225_21.96344,True
2123,-159.70788_21.96400,True
2124,-159.70828_21.96460,True
2125,-159.70813_21.96534,True
2126,-159.70810_21.96612,True
2127,-159.70718_21.96553,True
2128,-159.71044_21.96601,True
2129,-159.71056_21.96645,True
2130,-159.71504_21.96873,True
2131,-159.71329_21.96759,True
2132,-159.70411_21.96237,True
2133,-159.70631_21.96455,True
2134,-159.70762_21.96282,True
2135,-159.71266_21.96713,True
2136,-159.65647_21.96660,True
2137,-159.65780_21.96578,True
2138,-159.58691_21.90695,True
2139,-159.48584_21.88398,True
2140,-159.48112_21.88225,True
2141,-159.36251_21.98861,True
2142,-159.72292_21.97382,True
2143,-159.72360_21.97293,True
2144,-159.72262_21.97348,True
2145,-159.72332_21.97265,True
2146,-159.72115_21.97040,True
2147,-159.72139_21.97233,True
2148,-159.71914_21.97240,True
2149,-159.71745_21.97402,True
2150,-159.70031_21.96206,True
2151,-159.69916_21.96232,True
2152,-159.70502_21.96555,True
2153,-159.70990_21.96533,True
2154,-159.71050_21.96573,True
2155,-159.71080_21.96593,True
2156,-159.70536_21.96124,True
2157,-159.70275_21.96273,True
2158,-159.70637_21.96329,True
2159,-159.70542_21.96257,True
2160,-159.70650_21.96172,True
2161,-159.71263_21.96739,True
2162,-159.71257_21.96780,True
2163,-159.65681_21.97829,True
2164,-159.58066_21.91804,True
2165,-159.58464_21.91381,True
2166,-159.65643_21.96536,True
2167,-159.65671_21.96594,True
2168,-159.66069_21.96236,True
2169,-159.48856_21.88556,True
2170,-159.38965_21.91906,True
2171,-159.35462_21.96188,True
2172,-159.35799_21.96168,True
2173,-159.35839_21.96097,True
2174,-159.47796_21.88241,True
2175,-159.47188_21.88015,True
2176,-159.48427_21.88339,True
2177,-159.35544_21.95787,True
2178,-159.45229_21.87388,True
2179,-159.36368_21.95205,True
2180,-159.34789_21.95936,True
2181,-159.72118_21.97508,True
2182,-159.72178_21.97426,True
2183,-159.72272_21.97334,True
2184,-159.72511_21.97244,True
2185,-159.72571_21.97183,True
2186,-159.72531_21.97137,True
2187,-159.69689_21.96169,True
2188,-159.69480_21.96188,True
2189,-159.72039_21.96977,True
2190,-159.72022_21.97465,True
2191,-159.71918_21.97397,True
2192,-159.71932_21.97431,True
2193,-159.71989_21.97289,True
2194,-159.71897_21.97338,True
2195,-159.70785_21.96348,True
2196,-159.70183_21.96167,True
2197,-159.69797_21.96225,True
2198,-159.70549_21.96569,True
2199,-159.70420_21.96575,True
2200,-159.70830_21.96511,True
2201,-159.70829_21.96585,True
2202,-159.70647_21.96551,True
2203,-159.71462_21.96848,True
2204,-159.71412_21.97167,True
2205,-159.70329_21.96115,True
2206,-159.70551_21.96403,True
2207,-159.70625_21.96152,True
2208,-159.71166_21.96647,True
2209,-159.65730_21.97629,True
2210,-159.66649_21.99427,True
2211,-159.58592_21.91302,True
2212,-159.36478_21.94899,True
2213,-159.36341_21.94958,True
2214,-159.36421_21.95033,True
2215,-159.47799_21.88197,True
2216,-159.58601_21.91642,True
2217,-159.35800_21.98722,True
2218,-159.65647_21.96562,True
2219,-159.72297_21.97430,True
2220,-159.72107_21.97549,True
2221,-159.72305_21.97216,True
2222,-159.72477_21.97229,True
2223,-159.72516_21.97159,True
2224,-159.72242_21.97121,True
2225,-159.72052_21.97179,True
2226,-159.72166_21.96973,True
2227,-159.72286_21.97050,True
2228,-159.72041_21.97069,True
2229,-159.71857_21.97314,True
2230,-159.71903_21.97415,True
2231,-159.71856_21.97108,True
2232,-159.71972_21.97224,True
2233,-159.71898_21.97177,True
2234,-159.71470_21.96761,True
2235,-159.70910_21.96424,True
2236,-159.70043_21.96274,True
2237,-159.70404_21.96441,True
2238,-159.70568_21.96542,True
2239,-159.70480_21.96523,True
2240,-159.70472_21.96535,True
2241,-159.70251_21.96368,True
2242,-159.70897_21.96506,True
2243,-159.70924_21.96567,True
2244,-159.70700_21.96437,True
2245,-159.70684_21.96276,True
2246,-159.65667_21.97157,True
2247,-159.58403_21.91464,True
2248,-159.58543_21.91308,True
2249,-159.67069_21.95728,True
2250,-159.48872_21.88550,True
2251,-159.47146_21.88044,True
2252,-159.48032_21.88220,True
2253,-159.36236_21.95444,True
2254,-159.72338_21.97322,True
2255,-159.72348_21.97245,True
2256,-159.72508_21.97286,True
2257,-159.69681_21.96215,True
2258,-159.69499_21.96167,True
2259,-159.67274_21.96284,True
2260,-159.72163_21.97071,True
2261,-159.71921_21.96989,True
2262,-159.72260_21.96988,True
2263,-159.71774_21.97355,True
2264,-159.71920_21.97448,True
2265,-159.72056_21.97238,True
2266,-159.71872_21.97212,True
2267,-159.71873_21.97253,True
2268,-159.71727_21.97302,True
2269,-159.70847_21.96305,True
2270,-159.70148_21.96117,True
2271,-159.70559_21.96555,True
2272,-159.70863_21.96550,True
2273,-159.70843_21.96571,True
2274,-159.71016_21.96584,True
2275,-159.71378_21.97135,True
2276,-159.70435_21.96199,True
2277,-159.70346_21.96334,True
2278,-159.70524_21.96386,True
2279,-159.70738_21.96320,True
2280,-159.71210_21.96676,True
2281,-159.65737_21.97584,True
2282,-159.65656_21.97411,True
2283,-159.66212_21.96208,True
2284,-159.66841_21.95435,True
2285,-159.35441_21.96371,True
2286,-159.36039_21.96188,True
2287,-159.47120_21.87996,True
2288,-159.47301_21.88049,True
2289,-159.47161_21.88004,True
2290,-159.36492_21.95476,True
2291,-159.33671_22.04695,True
2292,-159.33870_22.04820,True
2293,-159.72399_21.97297,True
2294,-159.72338_21.97454,True
2295,-159.72243_21.97600,True
2296,-159.72171_21.97450,True
2297,-159.72310_21.97294,True
2298,-159.72546_21.97294,True
2299,-159.72529_21.97252,True
2300,-159.72650_21.97206,True
2301,-159.67197_21.96318,True
2302,-159.72121_21.96966,True
2303,-159.72211_21.97102,True
2304,-159.72134_21.97127,True
2305,-159.72152_21.97207,True
2306,-159.71790_21.97324,True
2307,-159.71877_21.97122,True
2308,-159.71945_21.97261,True
2309,-159.71674_21.97259,True
2310,-159.70815_21.96289,True
2311,-159.69921_21.96191,True
2312,-159.70496_21.96493,True
2313,-159.70870_21.96488,True
2314,-159.70834_21.96541,True
2315,-159.70721_21.96472,True
2316,-159.70668_21.96477,True
2317,-159.71436_21.96830,True
2318,-159.71409_21.96812,True
2319,-159.70504_21.96167,True
2320,-159.70286_21.96153,True
2321,-159.70443_21.96392,True
2322,-159.70508_21.96301,True
2323,-159.70707_21.96197,True
2324,-159.65902_21.96329,True
2325,-159.66682_21.95299,True
2326,-159.57749_21.91886,True
2327,-159.58430_21.91586,True
2328,-159.58796_21.90552,True
2329,-159.48683_21.88370,True
2330,-159.48281_21.88257,True
2331,-159.45233_21.87370,True
2332,-159.72213_21.97486,True
2333,-159.72416_21.97351,True
2334,-159.72204_21.97391,True
2335,-159.72406_21.97227,True
2336,-159.72547_21.97215,True
2337,-159.72554_21.97198,True
2338,-159.72159_21.97028,True
2339,-159.72184_21.97044,True
2340,-159.72189_21.97269,True
2341,-159.72099_21.97265,True
2342,-159.70079_21.96283,True
2343,-159.70101_21.96285,True
2344,-159.70509_21.96630,True
2345,-159.70760_21.96382,True
2346,-159.70960_21.96513,True
2347,-159.70843_21.96470,True
2348,-159.71384_21.97022,True
2349,-159.71369_21.96786,True
2350,-159.71338_21.97127,True
2351,-159.70400_21.96182,True
2352,-159.70483_21.96436,True
2353,-159.70622_21.96309,True
2354,-159.70729_21.96275,True
2355,-159.66006_21.96275,True
2356,-159.66812_21.95432,True
2357,-159.49046_21.88597,True
2358,-159.41632_21.88913,True
2359,-159.58881_21.91402,True
2360,-159.36387_21.95143,True
2361,-159.35881_21.96106,True
2362,-159.33822_22.04759,True
2363,-159.65621_21.96602,True
2364,-159.72450_21.97307,True
2365,-159.72102_21.97528,True
2366,-159.72214_21.97596,True
2367,-159.72320_21.97226,True
2368,-159.72156_21.97440,True
2369,-159.72297_21.97252,True
2370,-159.71959_21.96941,True
2371,-159.72305_21.97121,True
2372,-159.72117_21.97091,True
2373,-159.72141_21.97293,True
2374,-159.71808_21.97171,True
2375,-159.70844_21.96365,True
2376,-159.70061_21.96210,True
2377,-159.70539_21.96582,True
2378,-159.70196_21.96377,True
2379,-159.70974_21.96556,True
2380,-159.70815_21.96500,True
2381,-159.70820_21.96598,True
2382,-159.70694_21.96585,True
2383,-159.70733_21.96563,True
2384,-159.71035_21.96563,True
2385,-159.71401_21.97180,True
2386,-159.70451_21.96208,True
2387,-159.71198_21.96698,True
2388,-159.65700_21.97646,True
2389,-159.65746_21.96494,True
2390,-159.66666_21.95289,True
2391,-159.66800_21.95364,True
2392,-159.67008_21.95565,True
2393,-159.58297_21.91651,True
2394,-159.35443_21.95866,True
2395,-159.35420_21.96013,True
2396,-159.47280_21.88064,True
2397,-159.58710_21.91503,True
2398,-159.47940_21.88233,True
2399,-159.45211_21.87475,True
2400,-159.36426_21.95186,True
2401,-159.33824_22.04795,True
2402,-159.72558_21.97144,True
2403,-159.71902_21.97061,True
2404,-159.71832_21.97298,True
2405,-159.71945_21.97413,True
2406,-159.72142_21.97334,True
2407,-159.72036_21.97265,True
2408,-159.71967_21.97275,True
2409,-159.71885_21.97380,True
2410,-159.71898_21.97390,True
2411,-159.70884_21.96287,True
2412,-159.70340_21.96448,True
2413,-159.70569_21.96429,True
2414,-159.70451_21.96484,True
2415,-159.70914_21.96483,True
2416,-159.70904_21.96554,True
2417,-159.70663_21.96562,True
2418,-159.70293_21.96295,True
2419,-159.55371_21.94604,True
2420,-159.58084_21.91832,True
2421,-159.65824_21.96474,True
2422,-159.66776_21.95349,True
2423,-159.36434_21.95017,True
2424,-159.36394_21.95065,True
2425,-159.36478_21.94804,True
2426,-159.35861_21.96183,True
2427,-159.47236_21.87989,True
2428,-159.70377_21.96507,True
2429,-159.70872_21.96456,True
2430,-159.70928_21.96492,True
2431,-159.70726_21.96393,True
2432,-159.71065_21.96583,True
2433,-159.71365_21.97146,True
2434,-159.70512_21.96451,True
2435,-159.70623_21.96210,True
2436,-159.71294_21.96731,True
2437,-159.66649_21.95279,True
2438,-159.34613_21.99409,True
2439,-159.72315_21.97506,True
2440,-159.72490_21.97278,True
2441,-159.72441_21.97248,True
2442,-159.72494_21.97236,True
2443,-159.71943_21.96915,True
2444,-159.72284_21.97148,True
2445,-159.71891_21.96981,True
2446,-159.72214_21.97000,True
2447,-159.71919_21.97149,True
2448,-159.71671_21.97292,True
2449,-159.71656_21.97282,True
2450,-159.70941_21.96366,True
2451,-159.69864_21.96178,True
2452,-159.69778_21.96176,True
2453,-159.70360_21.96420,True
2454,-159.70533_21.96518,True
2455,-159.70767_21.96503,True
2456,-159.71488_21.96863,True
2457,-159.71449_21.96839,True
2458,-159.70571_21.96137,True
2459,-159.70535_21.96190,True
2460,-159.70465_21.96411,True
2461,-159.70603_21.96440,True
2462,-159.70681_21.96390,True
2463,-159.71253_21.96704,True
2464,-159.71248_21.96730,True
2465,-159.57302_21.91896,True
2466,-159.49177_21.88577,True
2467,-159.58640_21.91414,True
2468,-159.36360_21.95196,True
2469,-159.36535_21.95283,True
2470,-159.72303_21.97367,True
2471,-159.72436_21.97216,True
2472,-159.69459_21.96187,True
2473,-159.72182_21.97175,True
2474,-159.70335_21.96393,True
2475,-159.67219_21.96338,True
2476,-159.72005_21.96929,True
2477,-159.72100_21.97118,True
2478,-159.72209_21.97014,True
2479,-159.71997_21.97480,True
2480,-159.71940_21.97349,True
2481,-159.71940_21.97163,True
2482,-159.72014_21.97252,True
2483,-159.71787_21.97157,True
2484,-159.70817_21.96333,True
2485,-159.69959_21.96271,True
2486,-159.67049_21.95715,True
2487,-159.65852_21.96666,True
2488,-159.65776_21.96423,True
2489,-159.66084_21.96395,True
2490,-159.47106_21.87941,True
2491,-159.47203_21.88050,True
2492,-159.36436_21.95104,True
2493,-159.33863_22.04766,True
2494,-159.72627_21.97266,True
2495,-159.72252_21.97489,True
2496,-159.72518_21.97352,True
2497,-159.72163_21.97382,True
2498,-159.72154_21.97394,True
2499,-159.72636_21.97184,True
2500,-159.72585_21.97226,True
2501,-159.67267_21.96324,True
2502,-159.72095_21.96953,True
2503,-159.72056_21.97050,True
2504,-159.72350_21.97054,True
2505,-159.71992_21.97197,True
2506,-159.70836_21.96346,True
2507,-159.70833_21.96261,True
2508,-159.70510_21.96513,True
2509,-159.70295_21.96495,True
2510,-159.70988_21.96566,True
2511,-159.70911_21.96515,True
2512,-159.70679_21.96574,True
2513,-159.70648_21.96503,True
2514,-159.70763_21.96583,True
2515,-159.71003_21.96575,True
2516,-159.71422_21.96821,True
2517,-159.70245_21.96279,True
2518,-159.70643_21.96387,True
2519,-159.71280_21.96722,True
2520,-159.65434_21.97223,True
2521,-159.65627_21.97308,True
2522,-159.65670_21.97359,True
2523,-159.58494_21.91613,True
2524,-159.47105_21.87995,True
2525,-159.47265_21.88080,True
2526,-159.58749_21.91517,True
2527,-159.48377_21.88306,True
2528,-159.33829_22.04854,True
2529,-159.72281_21.97396,True
2530,-159.72326_21.97338,True
2531,-159.72283_21.97321,True
2532,-159.72313_21.97249,True
2533,-159.69647_21.96091,True
2534,-159.67256_21.96271,True
2535,-159.72078_21.97091,True
2536,-159.72301_21.97072,True
2537,-159.71979_21.96915,True
2538,-159.72035_21.97224,True
2539,-159.71850_21.97198,True
2540,-159.71712_21.97322,True
2541,-159.71834_21.97397,True
2542,-159.70941_21.96429,True
2543,-159.69983_21.96230,True
2544,-159.70171_21.96234,True
2545,-159.70240_21.96384,True
2546,-159.70886_21.96465,True
2547,-159.70946_21.96538,True
2548,-159.70771_21.96423,True
2549,-159.70686_21.96529,True
2550,-159.71370_21.97014,True
2551,-159.70441_21.96143,True
2552,-159.70364_21.96206,True
2553,-159.70343_21.96181,True
2554,-159.71126_21.96693,True
2555,-159.67157_21.95639,True
2556,-159.65936_21.96369,True
2557,-159.66765_21.95409,True
2558,-159.64839_21.93596,True
2559,-159.35378_21.96011,True
2560,-159.47217_21.88018,True
2561,-159.58646_21.91332,True
2562,-159.34795_21.95792,True
2563,-159.34792_21.95776,True
2564,-159.33946_22.04835,True
2565,-159.72286_21.97445,True
2566,-159.72290_21.97206,True
2567,-159.72231_21.97389,True
2568,-159.72232_21.97075,True
2569,-159.72008_21.97021,True
2570,-159.72262_21.97035,True
2571,-159.72315_21.97059,True
2572,-159.71961_21.97177,True
2573,-159.71993_21.97238,True
2574,-159.71829_21.97185,True
2575,-159.70960_21.96339,True
2576,-159.70879_21.96334,True
2577,-159.70409_21.96484,True
2578,-159.70315_21.96426,True
2579,-159.70411_21.96538,True
2580,-159.70789_21.96639,True
2581,-159.70753_21.96626,True
2582,-159.70771_21.96554,True
2583,-159.71520_21.96883,True
2584,-159.71305_21.97096,True
2585,-159.70356_21.96116,True
2586,-159.70331_21.96250,True
2587,-159.70244_21.96197,True
2588,-159.70501_21.96422,True
2589,-159.70644_21.96226,True
2590,-159.71152_21.96666,True
2591,-159.71216_21.96709,True
2592,-159.66208_21.96122,True
2593,-159.66713_21.95316,True
2594,-159.64394_21.94949,True
2595,-159.64806_21.93721,True
2596,-159.48930_21.88565,True
2597,-159.47137_21.88000,True
2598,-159.33873_22.04842,True
2599,-159.72586_21.97265,True
2600,-159.72547_21.97259,True
2601,-159.69604_21.96173,True
2602,-159.72139_21.97055,True
2603,-159.72012_21.97107,True
2604,-159.71733_21.97327,True
2605,-159.71889_21.97433,True
2606,-159.71766_21.97143,True
2607,-159.71947_21.97302,True
2608,-159.71925_21.97288,True
2609,-159.70893_21.96397,True
2610,-159.70060_21.96277,True
2611,-159.70156_21.96180,True
2612,-159.70265_21.96347,True
2613,-159.70441_21.96498,True
2614,-159.70524_21.96532,True
2615,-159.70801_21.96409,True
2616,-159.70880_21.96541,True
2617,-159.70711_21.96514,True
2618,-159.70407_21.96105,True
2619,-159.70315_21.96316,True
2620,-159.70665_21.96411,True
2621,-159.71232_21.96764,True
2622,-159.58569_21.91305,True
2623,-159.58498_21.91306,True
2624,-159.65882_21.96371,True
2625,-159.66159_21.96125,True
